SurveyName,SurveyId,DHS_CountryCode,SurveyYear,SurveyType,SurveyStatus,CountryName,SurveyYearLabel,region,young_child_wt.regioncount,had_fever_wt.regioncount,public_treat_wt.regioncount,any_treat_wt.regioncount,had_fever_wt.regionprop,fever_public_treat_wt.regionprop,fever_any_treat_wt.regionprop
MD2011MIS,396,MD,2011,MIS,Completed,Madagascar,2011,72,288.728651,18.177315,3.038443,3.038443,0.062956394999400311,0.1671557653041717,0.1671557653041717
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,1,398.357774999999,38.48541,1.668235,29.133318,0.096610164066711385,0.043347206123047669,0.75699643059538657
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,2,341.23998,38.098542,4.429573,27.621084,0.11164735738174643,0.11626620777246542,0.72499057837961356
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,3,161.916466,28.041856,7.213178,17.926493,0.17318717912235063,0.25722897942276002,0.63927626616440802
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,4,398.220614,58.864593,18.128817,48.632143,0.14781905037191267,0.3079748975755256,0.82616969763130788
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,5,416.803378,76.365548,13.76113,66.605228,0.18321720031741201,0.1802007627837621,0.87218948523750517
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,6,190.776159,29.206109,6.520206,24.228829,0.15309097925595619,0.22324801978928449,0.82958085926475178
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,7,706.945582,135.984846,27.666614,114.557263,0.19235546478031462,0.20345365541686902,0.84242668480868821
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,8,167.98695,42.799511,6.83652,33.762172,0.25477878489966038,0.15973360069464346,0.78884480712875427
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,9,204.226932,44.384937,4.654214,37.332339,0.21733145851694036,0.10486021417581373,0.84110379609190378
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,10,236.152685,43.426293,7.376073,34.644572,0.18389074424455518,0.16985269730483327,0.79777870977842835
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,11,155.770316,17.87329,1.399722,11.900889,0.11474130924918968,0.078313617694336063,0.66584769787767106
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,12,521.493029000001,78.67878,6.234638,64.280333,0.1508721605557643,0.079241671007100015,0.81699707341674588
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,13,324.825764,22.565542,1.427716,17.093973,0.06946968036685662,0.06326974109463003,0.75752547844851226
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,14,675.025034999999,87.269136,4.52301,71.451083,0.12928281393296789,0.051828288984091697,0.81874401735798086
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,15,260.839493,41.703101,3.016779,31.571578,0.15988031766339922,0.072339440656943005,0.75705588416554448
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,16,495.327214000001,129.727466,5.750538,89.682156,0.26190256124308109,0.044327837252290121,0.6913120156066257
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,17,433.695805,90.389157,10.445403,80.675868,0.20841602791154504,0.115560354213725,0.8925392234823033
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,18,505.011513999999,88.253297,13.567643,51.816134,0.17475501954595074,0.15373525365290319,0.58712972502319083
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,19,697.65437,159.076088,34.752165,134.907266,0.22801561179929256,0.218462532219173,0.84806753608373875
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,20,462.161363000001,158.155964,23.685464,122.516861,0.34220940273624662,0.14976016965126904,0.77465849469957393
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,21,341.836747999999,19.903843,4.332257,14.884445,0.05822616531561451,0.21765932337790247,0.74781764506482495
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,22,124.91877,15.787824,2.302934,10.615683,0.12638472184764549,0.14586772692677596,0.67239684202205452
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,23,131.791789,17.584481,3.272445,16.111741,0.13342622581745212,0.18609846944018421,0.91624774140334297
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,24,475.197628,101.861725,3.705554,92.2115790000001,0.21435655188076824,0.036378276531248609,0.90526229552857163
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,25,440.251368999999,97.6819649999999,3.506153,87.763832,0.22187770868692092,0.03589355517162255,0.89846505442432567
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,51,42.450266,5.942289,1.282369,4.342679,0.13998237372646852,0.21580387625038097,0.73080912086234795
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,52,24.510458,3.651851,0.612667,2.993902,0.14899154475204013,0.1677688930901069,0.81983136770914244
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,53,90.6784700000002,16.994282,3.396009,13.856188,0.18741253574304861,0.19983244952625831,0.81534412574770743
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,54,50.506882,9.11481,5.880406,6.867072,0.18046669362800896,0.64514850007844371,0.75339716351739638
TZ2015DHS,485,TZ,2015,DHS,Completed,Tanzania,2015-16,55,43.9188860000001,8.184774,3.261178,6.463898,0.18636114768484752,0.39844447751397899,0.78974666863129017
